Date,Time,Season,HomeTeam,AwayTeam,HTHG,HTAG,FTR,Pregame_Prob_H,Pregame_Prob_D,Pregame_Prob_A
2024-03-09,15:30,23-24,Vizela,Farense,0.0,1.0,H,0.35778895,0.30440846,0.33780256
2024-03-09,18:00,23-24,Boavista,Moreirense,0.0,0.0,H,0.4203145,0.26406303,0.31562242
2024-03-09,18:00,23-24,Rio Ave,Sp Braga,0.0,0.0,D,0.1843973,0.2413851,0.57421756
2024-03-09,20:30,23-24,Guimaraes,Famalicao,1.0,0.0,H,0.70455986,0.15042698,0.14501312
2024-03-10,18:00,23-24,Arouca,Sp Lisbon,0.0,1.0,A,0.14045796,0.15346766,0.7060744
2024-03-10,20:30,23-24,Benfica,Estoril,2.0,1.0,H,0.8263578,0.090195775,0.083446436
2024-03-11,20:15,23-24,Gil Vicente,Chaves,0.0,0.0,D,0.49120814,0.30080366,0.20798817
2024-03-15,20:15,23-24,Estoril,Portimonense,0.0,0.0,H,0.56283873,0.23007594,0.20708533
2024-03-16,15:30,23-24,Famalicao,Estrela,0.0,0.0,D,0.41119578,0.31014878,0.2786555
2024-03-16,18:00,23-24,Farense,Rio Ave,1.0,0.0,D,0.39684632,0.3105321,0.29262158
2024-03-16,18:00,23-24,Sp Braga,Gil Vicente,1.0,0.0,H,0.7982931,0.12889604,0.072810784
2024-03-16,20:30,23-24,Porto,Vizela,0.0,1.0,H,0.8562949,0.09975753,0.043947596
2024-03-17,15:30,23-24,Chaves,Guimaraes,1.0,1.0,A,0.16949382,0.21010582,0.62040037
2024-03-17,15:30,23-24,Moreirense,Arouca,1.0,0.0,H,0.44790554,0.25950032,0.29259416
2024-03-17,18:00,23-24,Casa Pia,Benfica,0.0,0.0,A,0.09938364,0.13815343,0.7624629
2024-03-17,20:30,23-24,Sp Lisbon,Boavista,1.0,1.0,H,0.85749686,0.09013006,0.052373096
2024-03-29,15:30,23-24,Gil Vicente,Famalicao,0.0,1.0,A,0.38066202,0.31396857,0.30536935
2024-03-29,18:00,23-24,Benfica,Chaves,0.0,0.0,H,0.86365557,0.09031526,0.046029177
2024-03-29,20:30,23-24,Estrela,Sp Lisbon,1.0,2.0,A,0.08406733,0.11686223,0.7990705
2024-03-30,15:30,23-24,Arouca,Farense,1.0,0.0,H,0.49372315,0.28534412,0.22093274
2024-03-30,15:30,23-24,Guimaraes,Moreirense,0.0,0.0,H,0.6589955,0.21395186,0.1270527
2024-03-30,18:00,23-24,Boavista,Rio Ave,0.0,0.0,D,0.41579616,0.31888106,0.2653227
2024-03-30,20:30,23-24,Estoril,Porto,0.0,0.0,H,0.12716356,0.15456754,0.71826893
2024-03-31,18:00,23-24,Vizela,Casa Pia,0.0,1.0,A,0.44509393,0.28024277,0.2746633
2024-04-01,20:15,23-24,Portimonense,Sp Braga,1.0,2.0,A,0.16877948,0.20067313,0.63054734
2024-04-05,20:15,23-24,Farense,Boavista,2.0,0.0,H,0.5079536,0.26810578,0.22394063
2024-04-06,15:30,23-24,Famalicao,Vizela,2.0,0.0,H,0.4931713,0.3135327,0.19329605
2024-04-06,15:30,23-24,Rio Ave,Gil Vicente,2.0,0.0,H,0.45660746,0.27958468,0.26380786
2024-04-06,18:00,23-24,Sp Braga,Arouca,0.0,2.0,A,0.6369436,0.19850148,0.16455495
2024-04-06,20:30,23-24,Sp Lisbon,Benfica,1.0,1.0,H,0.51275015,0.27711737,0.21013246
2024-04-07,15:30,23-24,Chaves,Portimonense,1.0,0.0,A,0.54651684,0.23481573,0.21866743
2024-04-07,18:00,23-24,Moreirense,Estrela,2.0,0.0,D,0.49482745,0.26991522,0.23525728
2024-04-07,20:30,23-24,Porto,Guimaraes,1.0,2.0,A,0.5759403,0.19433945,0.22972022
2024-04-08,20:15,23-24,Casa Pia,Estoril,0.0,0.0,D,0.4142661,0.2862288,0.29950508
2024-04-12,20:15,23-24,Gil Vicente,Sp Lisbon,0.0,4.0,A,0.088180006,0.11835803,0.7934619
2024-04-13,15:30,23-24,Guimaraes,Farense,0.0,1.0,D,0.71750855,0.19673058,0.08576085
2024-04-13,18:00,23-24,Porto,Famalicao,1.0,2.0,D,0.76379716,0.11465592,0.12154689
2024-04-13,20:30,23-24,Estoril,Sp Braga,0.0,0.0,A,0.20596603,0.27268854,0.52134544
2024-04-14,15:30,23-24,Estrela,Rio Ave,1.0,1.0,D,0.40362054,0.30766293,0.28871652
2024-04-14,18:00,23-24,Arouca,Boavista,2.0,0.0,H,0.49620104,0.2730862,0.2307128
2024-04-14,18:00,23-24,Portimonense,Casa Pia,2.0,1.0,D,0.406455,0.33133683,0.26220816
2024-04-14,20:30,23-24,Benfica,Moreirense,2.0,0.0,H,0.7779946,0.11307391,0.10893157
2024-04-15,20:15,23-24,Vizela,Chaves,0.0,1.0,A,0.53528214,0.23111212,0.23360571
2024-04-16,20:15,23-24,Famalicao,Sp Lisbon,0.0,1.0,A,0.08913792,0.12442449,0.7864376
2024-04-19,20:15,23-24,Rio Ave,Arouca,1.0,0.0,D,0.33924475,0.28746235,0.37329283
2024-04-20,15:30,23-24,Moreirense,Gil Vicente,0.0,1.0,A,0.43852115,0.28676525,0.2747136
2024-04-20,18:00,23-24,Boavista,Estrela,0.0,0.0,D,0.433426,0.3117813,0.25479275
2024-04-20,20:30,23-24,Sp Braga,Vizela,0.0,0.0,H,0.8243777,0.123478554,0.05214372
2024-04-21,15:30,23-24,Chaves,Estoril,1.0,0.0,D,0.34450787,0.33022872,0.32526338
2024-04-21,15:30,23-24,Famalicao,Portimonense,0.0,1.0,D,0.49060404,0.31512085,0.19427514
2024-04-21,18:00,23-24,Casa Pia,Porto,1.0,1.0,A,0.17462803,0.18105848,0.64431345
2024-04-21,20:30,23-24,Sp Lisbon,Guimaraes,2.0,0.0,H,0.72318125,0.15048768,0.12633108
2024-04-22,20:15,23-24,Farense,Benfica,1.0,2.0,A,0.10171482,0.14139402,0.75689113
2024-04-26,20:15,23-24,Gil Vicente,Arouca,0.0,0.0,D,0.34477484,0.29515186,0.36007333
2024-04-27,15:30,23-24,Casa Pia,Chaves,1.0,0.0,H,0.5837665,0.2402379,0.17599557
2024-04-27,15:30,23-24,Vizela,Rio Ave,1.0,1.0,D,0.3257729,0.30981222,0.36441484
2024-04-27,18:00,23-24,Benfica,Sp Braga,0.0,1.0,H,0.6600443,0.19276084,0.14719488
2024-04-27,20:30,23-24,Guimaraes,Boavista,1.0,0.0,H,0.70889956,0.1791531,0.11194734
2024-04-28,15:30,23-24,Portimonense,Moreirense,0.0,0.0,A,0.33739144,0.33519614,0.32741246
2024-04-28,18:00,23-24,Estoril,Famalicao,1.0,0.0,H,0.40672347,0.29271975,0.30055672
2024-04-28,20:30,23-24,Porto,Sp Lisbon,2.0,0.0,D,0.27760178,0.30343908,0.4189591
2024-04-29,20:15,23-24,Estrela,Farense,0.0,1.0,A,0.4080441,0.30007517,0.29188076
2024-05-03,20:15,23-24,Moreirense,Vizela,1.0,0.0,H,0.617065,0.21950923,0.1634258
2024-05-04,15:30,23-24,Boavista,Gil Vicente,1.0,1.0,D,0.40272814,0.3508758,0.24639602
2024-05-04,15:30,23-24,Rio Ave,Guimaraes,1.0,0.0,H,0.35628468,0.24549511,0.39822015
2024-05-04,18:00,23-24,Sp Lisbon,Portimonense,1.0,0.0,H,0.86803645,0.08741331,0.04455021
2024-05-04,20:30,23-24,Chaves,Porto,0.0,2.0,A,0.11791235,0.14118505,0.7409026
2024-05-05,15:30,23-24,Farense,Estoril,2.0,1.0,H,0.3927904,0.30551356,0.30169606
2024-05-05,18:00,23-24,Arouca,Estrela,0.0,0.0,D,0.47477734,0.29891512,0.22630754
2024-05-05,18:00,23-24,Sp Braga,Casa Pia,1.0,1.0,H,0.76166105,0.13164894,0.10669004
2024-05-05,20:30,23-24,Famalicao,Benfica,0.0,0.0,H,0.111097716,0.14045554,0.7484467
2024-05-10,20:15,23-24,Chaves,Famalicao,0.0,1.0,A,0.30739897,0.24998055,0.44262052
2024-05-11,15:30,23-24,Portimonense,Rio Ave,0.0,1.0,D,0.3061599,0.3814084,0.31243172
2024-05-11,15:30,23-24,Vizela,Estrela,1.0,0.0,H,0.4483743,0.27612224,0.2755034
2024-05-11,18:00,23-24,Estoril,Sp Lisbon,0.0,0.0,A,0.08406733,0.11686223,0.7990705
2024-05-11,20:30,23-24,Guimaraes,Sp Braga,1.0,1.0,A,0.45637077,0.21942261,0.32420665
2024-05-12,15:30,23-24,Gil Vicente,Farense,2.0,0.0,H,0.38792825,0.29570138,0.31637034
2024-05-12,18:00,23-24,Benfica,Arouca,3.0,0.0,H,0.73989743,0.14065479,0.11944779
2024-05-12,18:00,23-24,Casa Pia,Moreirense,0.0,1.0,A,0.40622216,0.25801462,0.33576325
2024-05-12,20:30,23-24,Porto,Boavista,0.0,0.0,H,0.8101769,0.1017189,0.088104226
2024-05-17,18:45,23-24,Famalicao,Casa Pia,1.0,1.0,A,0.33508903,0.28969333,0.37521768
2024-05-17,20:45,23-24,Rio Ave,Benfica,0.0,1.0,D,0.12326677,0.16239394,0.7143393
2024-05-18,15:30,23-24,Arouca,Guimaraes,1.0,0.0,A,0.3610754,0.24504957,0.39387506
2024-05-18,15:30,23-24,Boavista,Vizela,0.0,1.0,D,0.49707854,0.28007436,0.22284715
2024-05-18,15:30,23-24,Estrela,Gil Vicente,1.0,0.0,H,0.3951769,0.3321493,0.2726738
2024-05-18,15:30,23-24,Farense,Portimonense,0.0,2.0,A,0.48973358,0.30592552,0.20434095
2024-05-18,18:00,23-24,Moreirense,Estoril,1.0,0.0,H,0.44687086,0.25770628,0.29542282
2024-05-18,18:00,23-24,Sp Lisbon,Chaves,2.0,0.0,H,0.86803645,0.08741331,0.04455021
2024-05-18,20:30,23-24,Sp Braga,Porto,0.0,0.0,A,0.42176232,0.19891588,0.37932175
2024-08-09,20:15,24-25,Sp Lisbon,Rio Ave,2.0,0.0,H,0.6218935,0.1577249,0.22038159
2024-08-10,15:30,24-25,AVS,Nacional,0.0,1.0,D,0.4546155,0.20811172,0.33727276
2024-08-10,18:00,24-25,Casa Pia,Boavista,0.0,0.0,A,0.4546155,0.20811172,0.33727276
2024-08-10,20:30,24-25,Porto,Gil Vicente,1.0,0.0,H,0.61744463,0.1631748,0.21938051
2024-08-11,15:30,24-25,Estoril,Santa Clara,1.0,1.0,A,0.4502796,0.21478572,0.33493465
2024-08-11,18:00,24-25,Famalicao,Benfica,1.0,0.0,H,0.45881432,0.21874446,0.3224412
2024-08-11,18:00,24-25,Farense,Moreirense,0.0,1.0,A,0.45881432,0.21874446,0.3224412
2024-08-11,20:30,24-25,Sp Braga,Estrela,0.0,0.0,D,0.47121304,0.2237612,0.30502576
2024-08-12,20:15,24-25,Arouca,Guimaraes,0.0,1.0,A,0.45881432,0.21874446,0.3224412
2024-08-16,17:00,24-25,Santa Clara,Porto,0.0,2.0,A,0.26226243,0.2621524,0.47558522
2024-08-16,20:15,24-25,Gil Vicente,AVS,2.0,2.0,H,0.3308056,0.21428953,0.45490488
2024-08-17,15:30,24-25,Rio Ave,Farense,1.0,0.0,H,0.37585005,0.27285078,0.35129917
2024-08-17,18:00,24-25,Nacional,Sp Lisbon,1.0,2.0,A,0.15046881,0.1492437,0.7002875
2024-08-17,20:30,24-25,Benfica,Casa Pia,0.0,0.0,H,0.48846233,0.2159372,0.2956005
2024-08-18,15:30,24-25,Moreirense,Arouca,2.0,1.0,H,0.6651774,0.20868674,0.12613586
2024-08-18,18:00,24-25,Guimaraes,Estoril,1.0,0.0,H,0.61299324,0.23606128,0.15094548
2024-08-18,20:30,24-25,Boavista,Sp Braga,0.0,1.0,A,0.5350115,0.28188345,0.18310508
2024-08-19,20:15,24-25,Estrela,Famalicao,0.0,1.0,A,0.15672965,0.14150369,0.70176667
2024-08-23,20:15,24-25,Farense,Sp Lisbon,0.0,2.0,A,0.22330102,0.16247964,0.6142193
2024-08-24,15:30,24-25,Casa Pia,Santa Clara,0.0,0.0,A,0.35373756,0.20810041,0.43816206
2024-08-24,18:00,24-25,Porto,Rio Ave,2.0,0.0,H,0.797422,0.10269642,0.09988157
2024-08-24,20:30,24-25,Benfica,Estrela,1.0,0.0,H,0.5895669,0.28490746,0.12552567
2024-08-24,20:30,24-25,Famalicao,Boavista,1.0,0.0,H,0.5665922,0.2180531,0.21535468
2024-08-25,15:30,24-25,Arouca,Nacional,1.0,0.0,H,0.4347667,0.2970289,0.26820442
2024-08-25,18:00,24-25,Estoril,Gil Vicente,0.0,0.0,D,0.39605933,0.23186529,0.37207544
2024-08-25,20:30,24-25,AVS,Guimaraes,0.0,0.0,H,0.39043993,0.16153803,0.448022
2024-08-25,20:30,24-25,Sp Braga,Moreirense,1.0,0.0,H,0.21882588,0.20899872,0.57217544
2024-08-30,20:15,24-25,Moreirense,Benfica,0.0,0.0,D,0.37809578,0.25619557,0.36570862
2024-08-31,15:30,24-25,Santa Clara,AVS,1.0,1.0,H,0.3189384,0.39109373,0.28996783
2024-08-31,18:00,24-25,Boavista,Estoril,0.0,0.0,D,0.44547468,0.31295043,0.24157491
2024-08-31,18:00,24-25,Estrela,Casa Pia,0.0,0.0,A,0.4790997,0.28261977,0.23828056
2024-08-31,20:30,24-25,Sp Lisbon,Porto,0.0,0.0,H,0.5704941,0.22013375,0.20937212
2024-09-01,15:30,24-25,Nacional,Farense,1.0,0.0,H,0.5022179,0.25180382,0.24597827
2024-09-01,18:00,24-25,Rio Ave,Arouca,1.0,0.0,H,0.38779718,0.317704,0.2944988
2024-09-01,20:30,24-25,Gil Vicente,Sp Braga,0.0,0.0,D,0.22725853,0.21672526,0.5560162
2024-09-01,20:30,24-25,Guimaraes,Famalicao,1.0,1.0,H,0.19005702,0.15993378,0.6500092
2024-09-13,20:15,24-25,Arouca,Sp Lisbon,0.0,1.0,A,0.09953982,0.1414284,0.75903183
2024-09-14,15:30,24-25,Casa Pia,Moreirense,0.0,1.0,H,0.27963987,0.26976034,0.4505998
2024-09-14,18:00,24-25,AVS,Rio Ave,0.0,0.0,H,0.37461412,0.2658718,0.3595141
2024-09-14,20:30,24-25,Benfica,Santa Clara,2.0,1.0,H,0.44637907,0.21639653,0.3372244
2024-09-14,20:30,24-25,Famalicao,Gil Vicente,1.0,0.0,D,0.5572586,0.2309343,0.21180709
2024-09-15,15:30,24-25,Porto,Farense,0.0,0.0,H,0.7859608,0.11709832,0.09694092
2024-09-15,18:00,24-25,Estoril,Nacional,1.0,0.0,H,0.45203933,0.25063658,0.29732412
2024-09-15,20:30,24-25,Sp Braga,Guimaraes,0.0,0.0,A,0.37414494,0.25552917,0.37032586
2024-09-16,20:15,24-25,Estrela,Boavista,1.0,2.0,D,0.40529665,0.23850583,0.35619748
2024-09-20,20:15,24-25,Nacional,Sp Braga,0.0,0.0,A,0.29686862,0.2713118,0.43181956
2024-09-21,15:30,24-25,Rio Ave,Estoril,1.0,0.0,D,0.38999173,0.33711877,0.27288947
2024-09-21,15:30,24-25,Santa Clara,Estrela,0.0,0.0,H,0.38568553,0.39075676,0.22355773
2024-09-21,18:00,24-25,Guimaraes,Porto,0.0,0.0,A,0.4297668,0.24948983,0.3207434
2024-09-21,20:30,24-25,Moreirense,Famalicao,0.0,0.0,D,0.26253384,0.22096927,0.5164969
2024-09-22,15:30,24-25,Gil Vicente,Casa Pia,1.0,0.0,D,0.35301608,0.3877706,0.2592133
2024-09-22,18:00,24-25,Farense,Arouca,0.0,1.0,A,0.42094073,0.2595373,0.31952196
2024-09-22,20:30,24-25,Sp Lisbon,AVS,2.0,0.0,H,0.85165966,0.08951652,0.058823816
2024-09-23,20:15,24-25,Boavista,Benfica,0.0,2.0,A,0.24648513,0.21250474,0.54101014
2024-09-27,20:15,24-25,Estoril,Sp Lisbon,0.0,2.0,A,0.09297874,0.1363559,0.7706654
2024-09-28,15:30,24-25,Estrela,Moreirense,2.0,0.0,H,0.410681,0.24499089,0.34432808
2024-09-28,18:00,24-25,Casa Pia,Guimaraes,1.0,0.0,D,0.3564783,0.24279104,0.4007307
2024-09-28,20:30,24-25,Benfica,Gil Vicente,2.0,1.0,H,0.83472824,0.10540128,0.05987054
2024-09-29,15:30,24-25,Famalicao,Nacional,0.0,0.0,D,0.33998984,0.44368333,0.2163268
2024-09-29,18:00,24-25,Porto,Arouca,0.0,0.0,H,0.85242623,0.0895971,0.05797664
2024-09-29,20:30,24-25,Santa Clara,Boavista,1.0,0.0,H,0.3717654,0.40004158,0.22819304
2024-09-29,20:30,24-25,Sp Braga,Rio Ave,2.0,0.0,H,0.4658006,0.30643636,0.22776301
2024-09-30,20:15,24-25,AVS,Farense,0.0,0.0,D,0.43732697,0.34885746,0.21381563
2024-10-04,20:15,24-25,Rio Ave,Famalicao,0.0,0.0,D,0.27772048,0.26033702,0.4619425
2024-10-05,15:30,24-25,Gil Vicente,Estrela,2.0,0.0,H,0.36514947,0.33472908,0.30012143
2024-10-05,15:30,24-25,Moreirense,Santa Clara,0.0,0.0,H,0.38204026,0.24724288,0.37071684
2024-10-05,18:00,24-25,Arouca,AVS,1.0,0.0,D,0.41048688,0.2861732,0.30333993
2024-10-05,20:30,24-25,Sp Lisbon,Casa Pia,1.0,0.0,H,0.8489722,0.09586792,0.055159815
2024-10-06,15:30,24-25,Farense,Estoril,0.0,0.0,H,0.45445153,0.25019315,0.29535532
2024-10-06,15:30,24-25,Guimaraes,Boavista,1.0,0.0,D,0.58370304,0.24066965,0.17562725
2024-10-06,20:30,24-25,Porto,Sp Braga,1.0,0.0,H,0.6138287,0.18981522,0.19635604
2024-10-25,18:45,24-25,Casa Pia,Nacional,1.0,0.0,H,0.41884127,0.33206183,0.24909687
2024-10-25,20:45,24-25,Santa Clara,Gil Vicente,2.0,1.0,H,0.38200706,0.30594727,0.3120457
2024-10-26,15:30,24-25,Estoril,Arouca,2.0,1.0,H,0.43787533,0.2722958,0.28982887
2024-10-26,18:00,24-25,Boavista,Moreirense,0.0,1.0,A,0.45227873,0.24800557,0.29971573
2024-10-26,20:30,24-25,Famalicao,Sp Lisbon,0.0,0.0,A,0.11375321,0.1302048,0.756042
2024-10-27,15:30,24-25,Sp Braga,Farense,1.0,0.0,H,0.68875337,0.19285357,0.11839312
2024-10-27,18:00,24-25,Benfica,Rio Ave,3.0,0.0,H,0.7805558,0.15772648,0.061717756
2024-10-27,20:30,24-25,Estrela,Guimaraes,1.0,1.0,D,0.33668035,0.24983542,0.41348425
2024-10-28,20:15,24-25,AVS,Porto,0.0,4.0,A,0.095655225,0.14528942,0.7590553
2024-11-01,20:15,24-25,Sp Lisbon,Estrela,3.0,1.0,H,0.85749686,0.09013006,0.052373096
2024-11-02,15:30,24-25,Rio Ave,Casa Pia,2.0,2.0,D,0.39633423,0.2962132,0.30745256
2024-11-02,18:00,24-25,Farense,Benfica,1.0,1.0,A,0.13033335,0.15313502,0.7165316
2024-11-02,20:30,24-25,Gil Vicente,Boavista,0.0,0.0,A,0.44484517,0.3018444,0.25331047
2024-11-03,15:30,24-25,AVS,Famalicao,2.0,2.0,A,0.29314604,0.27701747,0.42983648
2024-11-03,18:00,24-25,Arouca,Sp Braga,0.0,1.0,A,0.17139848,0.19510062,0.6335009
2024-11-03,18:00,24-25,Guimaraes,Moreirense,0.0,0.0,H,0.5590215,0.22144619,0.21953231
2024-11-03,20:30,24-25,Porto,Estoril,2.0,0.0,H,0.85464185,0.089829974,0.055528183
2024-11-04,20:15,24-25,Nacional,Santa Clara,2.0,0.0,H,0.35764483,0.21596804,0.42638716
2024-11-08,20:15,24-25,Moreirense,Gil Vicente,0.0,1.0,H,0.43783295,0.30478865,0.25737846
2024-11-09,15:30,24-25,Casa Pia,Farense,1.0,1.0,D,0.41021428,0.3198749,0.26991078
2024-11-09,15:30,24-25,Estoril,AVS,0.0,0.0,D,0.42272562,0.28444654,0.29282787
2024-11-09,18:00,24-25,Famalicao,Arouca,0.0,0.0,D,0.43351626,0.34559494,0.22088882
2024-11-09,20:30,24-25,Boavista,Rio Ave,0.0,1.0,A,0.4900526,0.27839917,0.23154822
2024-11-10,15:30,24-25,Estrela,Nacional,0.0,0.0,H,0.43898243,0.24915363,0.311864
2024-11-10,16:30,24-25,Santa Clara,Guimaraes,0.0,0.0,H,0.32593313,0.26026595,0.4138009
2024-11-10,18:45,24-25,Sp Braga,Sp Lisbon,2.0,0.0,A,0.15409115,0.16500056,0.68090826
2024-11-10,20:45,24-25,Benfica,Porto,1.0,1.0,H,0.3802187,0.26873714,0.35104418
2024-11-29,20:15,24-25,Farense,Estrela,1.0,0.0,H,0.43342316,0.25983694,0.3067399
2024-11-30,15:30,24-25,Rio Ave,Moreirense,1.0,0.0,H,0.3405803,0.3076166,0.35180315
2024-11-30,18:00,24-25,Nacional,Boavista,0.0,0.0,D,0.41811115,0.29624677,0.28564212
2024-11-30,20:30,24-25,Sp Lisbon,Santa Clara,0.0,1.0,A,0.8359917,0.10268544,0.06132284
2024-12-01,15:30,24-25,Estoril,Famalicao,2.0,1.0,H,0.28775123,0.2867835,0.42546526
2024-12-01,18:00,24-25,Arouca,Benfica,0.0,1.0,A,0.09788028,0.13201088,0.7701089
2024-12-01,20:30,24-25,AVS,Sp Braga,0.0,0.0,A,0.2124212,0.26621002,0.5213688
2024-12-02,18:45,24-25,Guimaraes,Gil Vicente,1.0,0.0,H,0.56014735,0.22611424,0.21373843
2024-12-02,20:45,24-25,Porto,Casa Pia,0.0,0.0,H,0.8163524,0.09218441,0.09146315
2024-12-05,20:15,24-25,Moreirense,Sp Lisbon,2.0,1.0,H,0.12366624,0.16031972,0.716014
2024-12-06,20:15,24-25,Sp Braga,Estoril,1.0,0.0,D,0.6845327,0.15099746,0.16446988
2024-12-07,15:30,24-25,Gil Vicente,Nacional,1.0,0.0,H,0.43642184,0.2743912,0.28918692
2024-12-07,18:00,24-25,Benfica,Guimaraes,1.0,0.0,H,0.7453671,0.13236843,0.12226449
2024-12-07,18:00,24-25,Santa Clara,Rio Ave,1.0,0.0,H,0.4293037,0.35852918,0.21216708
2024-12-07,20:30,24-25,Famalicao,Porto,1.0,0.0,D,0.09489365,0.1370653,0.768041
2024-12-08,15:30,24-25,Boavista,Farense,0.0,0.0,D,0.44570914,0.30752817,0.24676268
2024-12-08,18:00,24-25,Casa Pia,AVS,1.0,0.0,D,0.44491702,0.28763834,0.26744464
2024-12-09,20:15,24-25,Estrela,Arouca,0.0,1.0,H,0.524179,0.23369762,0.24212337
2024-12-14,15:30,24-25,Farense,Gil Vicente,0.0,0.0,A,0.43336242,0.25980052,0.30683705
2024-12-14,18:00,24-25,Nacional,Moreirense,0.0,0.0,H,0.3001861,0.29006594,0.40974793
2024-12-14,20:30,24-25,Sp Lisbon,Boavista,1.0,1.0,H,0.82937276,0.0936547,0.0769725
2024-12-15,15:30,24-25,Arouca,Santa Clara,0.0,0.0,H,0.33655563,0.19500977,0.4684346
2024-12-15,18:00,24-25,AVS,Benfica,0.0,1.0,D,0.100721665,0.13519187,0.7640865
2024-12-15,20:30,24-25,Estoril,Casa Pia,0.0,0.0,A,0.396149,0.29901782,0.3048332
2024-12-16,18:45,24-25,Sp Braga,Famalicao,0.0,1.0,D,0.53470474,0.22443967,0.24085559
2024-12-16,20:15,24-25,Porto,Estrela,1.0,0.0,H,0.8317036,0.08741897,0.08087742
2024-12-16,20:45,24-25,Rio Ave,Guimaraes,2.0,0.0,D,0.29105008,0.29794243,0.4110075
2024-12-19,17:00,24-25,Nacional,Benfica,0.0,0.0,A,0.0946949,0.13887268,0.7664324
2024-12-20,20:15,24-25,Casa Pia,Arouca,2.0,0.0,H,0.4123754,0.32715288,0.26047176
2024-12-21,15:30,24-25,Famalicao,Farense,0.0,1.0,A,0.41968197,0.31586573,0.26445225
2024-12-21,18:00,24-25,Boavista,AVS,0.0,0.0,D,0.46891448,0.25590008,0.27518544
2024-12-21,20:30,24-25,Moreirense,Porto,0.0,1.0,A,0.12366624,0.16031972,0.716014
2024-12-22,17:00,24-25,Santa Clara,Sp Braga,0.0,0.0,A,0.3539567,0.25066733,0.39537597
2024-12-22,20:30,24-25,Gil Vicente,Sp Lisbon,0.0,0.0,D,0.0976887,0.148378,0.7539333
2024-12-23,18:45,24-25,Benfica,Estoril,1.0,0.0,H,0.8528254,0.09308468,0.05408998
2024-12-23,18:45,24-25,Guimaraes,Nacional,1.0,1.0,D,0.6336027,0.19546463,0.1709327
2024-12-23,20:45,24-25,Estrela,Rio Ave,1.0,0.0,H,0.4039265,0.28065348,0.31542003
2024-12-27,20:15,24-25,Arouca,Gil Vicente,0.0,0.0,D,0.4319486,0.2573038,0.3107476
2024-12-28,15:30,24-25,AVS,Estrela,0.0,1.0,D,0.43416843,0.28553954,0.280292
2024-12-28,18:00,24-25,Estoril,Moreirense,2.0,1.0,D,0.39155164,0.280399,0.3280494
2024-12-28,20:30,24-25,Porto,Boavista,1.0,0.0,H,0.8517894,0.09618604,0.052024502
2024-12-29,15:30,24-25,Farense,Guimaraes,1.0,0.0,D,0.28645384,0.28344887,0.43009734
2024-12-29,15:30,24-25,Rio Ave,Nacional,1.0,1.0,H,0.432773,0.289101,0.278126
2024-12-29,18:00,24-25,Sp Braga,Casa Pia,1.0,1.0,A,0.6753802,0.15646109,0.16815877
2024-12-29,20:30,24-25,Sp Lisbon,Benfica,1.0,0.0,H,0.38824135,0.24816337,0.36359525
2024-12-30,20:15,24-25,Famalicao,Santa Clara,0.0,1.0,A,0.37877887,0.2361444,0.3850767
2025-01-03,20:15,24-25,Guimaraes,Sp Lisbon,1.0,2.0,D,0.1330415,0.15860458,0.70835394
2025-01-04,15:30,24-25,Moreirense,AVS,1.0,1.0,D,0.4277253,0.32245436,0.24982034
2025-01-04,18:00,24-25,Benfica,Sp Braga,0.0,2.0,A,0.6547189,0.13722143,0.20805973
2025-01-04,20:30,24-25,Boavista,Arouca,0.0,1.0,A,0.489001,0.24603176,0.26496726
2025-01-05,15:30,24-25,Santa Clara,Farense,0.0,0.0,D,0.3852424,0.36587286,0.24888472
2025-01-05,18:00,24-25,Casa Pia,Famalicao,1.0,1.0,D,0.39917916,0.2560307,0.34479016
2025-01-05,20:30,24-25,Estrela,Estoril,0.0,3.0,A,0.4130564,0.2768596,0.310084
2025-01-06,20:15,24-25,Gil Vicente,Rio Ave,1.0,0.0,D,0.38309604,0.3061108,0.31079316
2025-01-12,15:30,24-25,Nacional,Porto,2.0,0.0,H,0.096120715,0.13361764,0.7702617
2025-01-17,20:15,24-25,Benfica,Famalicao,2.0,0.0,H,0.8127539,0.10262658,0.08461949
2025-01-18,15:30,24-25,Santa Clara,Estoril,1.0,2.0,A,0.36777776,0.3299054,0.3023168
2025-01-18,18:00,24-25,Rio Ave,Sp Lisbon,0.0,2.0,A,0.11807073,0.16807711,0.71385217
2025-01-18,20:30,24-25,Guimaraes,Arouca,2.0,0.0,D,0.6521068,0.1875157,0.16037747
2025-01-19,15:30,24-25,Moreirense,Farense,0.0,0.0,D,0.4277253,0.32245436,0.24982034
2025-01-19,15:30,24-25,Nacional,AVS,3.0,1.0,H,0.40953594,0.29238877,0.29807523
2025-01-19,18:00,24-25,Estrela,Sp Braga,0.0,0.0,A,0.24257262,0.25298545,0.5044419
2025-01-19,20:30,24-25,Gil Vicente,Porto,1.0,0.0,H,0.10036009,0.1296858,0.76995414
2025-01-20,20:15,24-25,Boavista,Casa Pia,1.0,2.0,A,0.37800312,0.26803258,0.35396433
2025-01-24,20:15,24-25,Arouca,Moreirense,0.0,0.0,H,0.42043102,0.25903454,0.32053438
2025-01-25,15:30,24-25,Famalicao,Estrela,0.0,0.0,D,0.47920072,0.2593931,0.2614062
2025-01-25,15:30,24-25,Farense,Rio Ave,0.0,1.0,A,0.44542357,0.25655207,0.2980243
